Cell_ID,Cell_class_id,Cell_class,Cell_class_name
248d5ca2-b96d-43c7-9171-cfec25cf5298,5,Microglia,Microglia
6959c673-ca2c-41aa-9f3f-fe3c488212ca,1,Endothelial 3,Endothelial
2e36e726-80fd-4605-9c37-33de9f10ec79,4,Inhibitory,Inhibitory
f55cb1e1-f45f-4217-95b2-e192514b692a,4,Inhibitory,Inhibitory
81e83aa0-cfea-42c5-8da6-9d04e6a220c6,3,Excitatory,Excitatory
fe7c15ed-4b37-4046-ac06-7fd20f394f78,0,Astrocyte,Astrocyte
9c6aef2d-1fb5-4ecb-821a-08e989964eb0,0,Astrocyte,Astrocyte
edc1101c-3210-488f-9ea3-4ef29d8522d0,4,Inhibitory,Inhibitory
072c1a16-6ea9-4dfd-90f7-973c2bf495bc,4,Inhibitory,Inhibitory
038e2dbc-2175-4dfe-a93e-f15593dec4a3,0,Astrocyte,Astrocyte
678c3aeb-a9fd-4b7e-809b-2ff9bf7fca86,4,Inhibitory,Inhibitory
12247063-f042-4d31-992b-4ac76ad8c821,0,Astrocyte,Astrocyte
c6d6e57d-102e-42e6-86da-816b0c5510b9,6,OD Immature 1,OD Immature
c3e346ab-6532-4d08-a55f-ab8dbcfc2773,0,Astrocyte,Astrocyte
d64a0cee-3280-4a1a-be1c-e2e8c883f163,0,Astrocyte,Astrocyte
f3d34625-fca3-499a-88dc-1404737a8817,6,OD Immature 1,OD Immature
74892132-e982-4794-bf17-60ad276e6152,4,Inhibitory,Inhibitory
de1de010-0675-4a52-aceb-e4975ae2fb67,6,OD Immature 1,OD Immature
ecbd227e-ffcd-45f7-9dac-990709e4eac0,4,Inhibitory,Inhibitory
dba913bc-fd33-4fef-a132-1d10d70b2e77,0,Astrocyte,Astrocyte
7e0491f1-9297-46b2-a48a-0c9367c012f7,7,OD Mature 2,OD Mature
7807decd-4207-4a22-afd3-2e20c898fcc3,4,Inhibitory,Inhibitory
eac92474-794d-48fc-89d0-769f891e2714,7,OD Mature 2,OD Mature
88f02036-2c02-4f6b-8de6-7c73d6acc791,3,Excitatory,Excitatory
f7d129b9-65d6-4aaf-b4b1-d34381c2c6d3,0,Astrocyte,Astrocyte
3880bc4c-3caf-4159-b5c4-673da045e462,4,Inhibitory,Inhibitory
aa3764d5-4c31-41e7-81f2-d9d5511a4680,0,Astrocyte,Astrocyte
72f12e32-b6a0-4810-a4af-6a079413fbbb,4,Inhibitory,Inhibitory
598f3461-658d-4211-99c6-fe7143dcaf1f,3,Excitatory,Excitatory
27267295-7bd8-4484-99e4-4c82c664feee,0,Astrocyte,Astrocyte
cca7ead1-66e2-422d-a989-bcfaae330c96,0,Astrocyte,Astrocyte
59edc143-844a-4597-8d10-d627df7e6c51,4,Inhibitory,Inhibitory
29983044-85b5-485b-8f07-bbb0671e7cc0,6,OD Immature 1,OD Immature
a50984a6-bb5c-4123-94f2-0264f726ef99,1,Endothelial 3,Endothelial
80919428-74b0-4a10-a00f-a1694a5aa84c,6,OD Immature 1,OD Immature
b96c7b2a-12a1-4995-8316-edb80f05683d,4,Inhibitory,Inhibitory
4b542ca0-8805-4acd-81af-11d4da0c0ab8,4,Inhibitory,Inhibitory
85bd1201-d642-4e4b-9542-22a254f4e4af,6,OD Immature 1,OD Immature
4706ee7f-7df8-458b-9f8e-511f9849c581,4,Inhibitory,Inhibitory
29bc8f95-f5d1-43db-b1c7-9856aa7eb0a6,4,Inhibitory,Inhibitory
40d73e8d-2bc1-479e-b4e8-03313fca3f12,4,Inhibitory,Inhibitory
b9c3541a-71ea-4894-871a-e25b6207308c,4,Inhibitory,Inhibitory
5ed9c3b7-532f-484b-8f87-9687d13587a2,1,Endothelial 1,Endothelial
eb4f76c1-f603-46f0-a5d2-e0a5e2578e8c,4,Inhibitory,Inhibitory
6060fc6f-cf1f-4146-b0d3-3347dab86659,3,Excitatory,Excitatory
c55d0601-946a-4028-ac6f-0c26ee1158b6,6,OD Immature 1,OD Immature
5e2e2617-3712-4980-8ac7-d0b11ce5569e,4,Inhibitory,Inhibitory
0102b55e-af6c-4aa0-b86d-ab820306feb6,1,Endothelial 1,Endothelial
b4f55291-4e87-4f38-b3bc-26a4cb179a50,4,Inhibitory,Inhibitory
638876e5-63fc-4dbb-8d61-edf29f0cc18d,0,Astrocyte,Astrocyte
17dbd596-4d57-4b64-9fdb-a2030c488b18,0,Astrocyte,Astrocyte
65b84a8a-7afa-4a6a-a53c-7107dd9e9ef5,4,Inhibitory,Inhibitory
e5c7eb4c-c7e4-482b-b84d-d900c236c191,3,Excitatory,Excitatory
2b519f4b-4448-437f-8475-84f6c2b1be28,4,Inhibitory,Inhibitory
504e0888-a293-4276-a99b-48133580806d,4,Inhibitory,Inhibitory
43cadae4-6b82-4fd4-b1d6-c7fce0ab7daa,7,OD Mature 2,OD Mature
adb410f0-0086-4e8b-bc00-0a237be2f1fe,4,Inhibitory,Inhibitory
77b7a199-648b-4124-bb27-7fa76fba5e3c,3,Excitatory,Excitatory
18c21d47-a873-4bec-ad3c-76791ebcce6d,4,Inhibitory,Inhibitory
00ac2331-a239-4441-9a07-5fb1c58a3e9a,3,Excitatory,Excitatory
38dfa6ab-f56d-4e58-86ee-5ad87dd3d422,3,Excitatory,Excitatory
ed20f9fa-763e-4a1d-8c4e-3852431211b8,4,Inhibitory,Inhibitory
287f3cfb-cd25-45d6-9d79-b207a5593d8a,4,Inhibitory,Inhibitory
d3d107ee-9ec4-4c96-8308-828b9d8a0f5d,4,Inhibitory,Inhibitory
c5134274-5f54-4842-a996-45174b9f2ead,4,Inhibitory,Inhibitory
21270e16-36e7-4794-aa19-dac9ddc87762,3,Excitatory,Excitatory
6a33a08e-9462-4da9-8277-33496d0e5be0,3,Excitatory,Excitatory
95f1e568-2dd2-484d-81fe-e1fd8c296ed1,1,Endothelial 3,Endothelial
46905d4b-92bb-40d8-a5c7-a3db504c533d,6,OD Immature 1,OD Immature
afa1aab0-3b97-43e2-97ae-379be415c72f,3,Excitatory,Excitatory
e736751c-bb72-411b-95d1-c720151a02ef,7,OD Mature 2,OD Mature
7f3a4fed-2a07-4ad7-8b73-51abb465976e,0,Astrocyte,Astrocyte
2c3278ba-c1e6-49c0-8a74-4c0f736247b0,0,Astrocyte,Astrocyte
dd0f4fa6-af24-4e6f-b8a5-1a2ca24092ae,4,Inhibitory,Inhibitory
e6e33eeb-c045-44ee-b4b3-3666ecca02d4,4,Inhibitory,Inhibitory
19bfbc54-b4c2-4129-b2ed-5e7e431f537e,4,Inhibitory,Inhibitory
7a9d7d86-efdb-437c-b57b-252965e24785,0,Astrocyte,Astrocyte
334d1b3f-967a-426f-b3d3-86262455a833,1,Endothelial 3,Endothelial
48895cfd-8da2-4e48-8232-ead30a0a003c,5,Microglia,Microglia
b753f457-9643-4089-8e88-e9f08b3a05e6,4,Inhibitory,Inhibitory
200c4109-8fb3-4987-9ae0-9dedbcf09dff,1,Endothelial 1,Endothelial
31035f61-f597-4b88-bc87-7100b924c7d5,0,Astrocyte,Astrocyte
9936727f-899a-46f4-ab92-3a7e93ca2919,3,Excitatory,Excitatory
96b440f5-5af5-4464-b20f-3d31c6c611fe,4,Inhibitory,Inhibitory
261bd872-ee96-4b57-a1c4-4b78d2a50ef0,4,Inhibitory,Inhibitory
1b45ab5e-3be1-4b0e-b1a9-abb3f6748617,7,OD Mature 3,OD Mature
95babcfe-bfc4-4604-a82a-15d6f4d91142,4,Inhibitory,Inhibitory
0b3bc8a7-ccba-4cca-84d2-57f00b6e538e,4,Inhibitory,Inhibitory
19cec7bc-64c2-4223-b470-d9d153e29d36,4,Inhibitory,Inhibitory
07a07ed7-d641-4616-bc69-d1f821d5f39f,3,Excitatory,Excitatory
5fad8aa1-caf5-4c41-b612-45f4dbeda915,7,OD Mature 2,OD Mature
339fd821-c0e8-4d3c-822a-c04568570979,7,OD Mature 3,OD Mature
885e95a0-2cb1-41ad-9665-219a8bb1b55d,1,Endothelial 1,Endothelial
bcd26e0d-c0b5-4316-8e61-6bebf5b4dd57,7,OD Mature 2,OD Mature
00d41d10-5264-4cf6-baaf-f26bd23396c5,0,Astrocyte,Astrocyte
c3d2cf01-7e50-433b-98c7-10792658bd79,4,Inhibitory,Inhibitory
716b9778-a7cc-4010-9d4d-bf1c848e7fbf,7,OD Mature 2,OD Mature
88e418e3-c8d9-4696-9abd-fab7d8c1226f,3,Excitatory,Excitatory
170ccd0a-9912-4e4f-b768-aa75aae5c13e,4,Inhibitory,Inhibitory
2a848d17-cecb-4b39-ba9e-b4e87a8c2fc1,1,Endothelial 1,Endothelial
7562bc8f-c94f-40cb-a494-d79eb4544212,1,Endothelial 1,Endothelial
80b9deda-c95f-4119-939e-d513e78c5d48,0,Astrocyte,Astrocyte
9bbd43d9-a347-45df-8f0c-ceb47035ad6b,0,Astrocyte,Astrocyte
c2f29882-3cba-4585-bb9d-5e3ef5e5794f,0,Astrocyte,Astrocyte
8c6c6704-9d02-41a3-943d-2027379ecce7,4,Inhibitory,Inhibitory
aca27a16-ac31-4518-992f-933a190182ad,0,Astrocyte,Astrocyte
6b69b3ff-7411-41cd-b11d-7ca7e8ffbb98,0,Astrocyte,Astrocyte
a31c53cc-8576-43af-a80d-c85fb0568b09,4,Inhibitory,Inhibitory
ebcc8d92-1af5-456d-8f0c-7beea83adda1,4,Inhibitory,Inhibitory
6708aa27-65c8-4d18-970e-8ab8e4293029,3,Excitatory,Excitatory
33ebc0ec-8b7e-43c1-becc-127a574d3272,0,Astrocyte,Astrocyte
19e62492-bc92-44bf-bab8-5b7b4e4cdd7f,0,Astrocyte,Astrocyte
58d03ef1-75bd-463d-b1da-82aa0239d797,4,Inhibitory,Inhibitory
40a92f39-fbb0-4986-8adc-694332802d96,1,Endothelial 1,Endothelial
98e4a34e-862b-4666-9df1-6993d9ca296e,3,Excitatory,Excitatory
94232bac-a380-4ded-961d-d1700f4caac9,0,Astrocyte,Astrocyte
81fed660-8f56-4ffc-a766-d5d309a80daa,3,Excitatory,Excitatory
48002021-9f70-4941-84f0-c2917d688027,0,Astrocyte,Astrocyte
260c8baa-c01b-4d55-ae0d-725bca339e36,4,Inhibitory,Inhibitory
2e18c9f3-a756-4e0e-ade9-cdbeea68fae0,1,Endothelial 1,Endothelial
e4202c53-dc16-4cca-9be5-73348438b696,3,Excitatory,Excitatory
5cd89f4a-bf36-4f55-9ab9-5856a82837e2,4,Inhibitory,Inhibitory
28f385de-8148-4b40-b26a-d1df27b6147a,3,Excitatory,Excitatory
f11bad04-45ca-452c-8e6d-e53234d98fe3,0,Astrocyte,Astrocyte
523961d0-0088-4681-aef4-8384e73a6c05,4,Inhibitory,Inhibitory
b225dbd7-6be9-4311-b3ef-21d494d7cc70,7,OD Mature 2,OD Mature
1112d1d4-9c67-4393-b422-33ee1b278365,0,Astrocyte,Astrocyte
7ea871dd-30d2-4ffb-85c0-19faae964a78,4,Inhibitory,Inhibitory
fb5f752b-8c5e-45df-89e8-a300b520637e,3,Excitatory,Excitatory
b3ffb2c9-d743-4204-8847-2d344108d8fb,4,Inhibitory,Inhibitory
d77ddbff-b305-497b-b21a-a808bc1ab549,0,Astrocyte,Astrocyte
7d960d89-a994-4a2a-874f-1fc5b83f018c,4,Inhibitory,Inhibitory
3aee769f-e3a4-44eb-9be1-c0b5de9b931f,0,Astrocyte,Astrocyte
3faba077-68ae-42ca-978f-9bf2871438f9,4,Inhibitory,Inhibitory
2c023f54-89b9-4ee8-8a82-63f26d655a5d,3,Excitatory,Excitatory
0c82bb16-907b-400f-8717-200e2eebc3a3,4,Inhibitory,Inhibitory
d159c77a-b1a6-41e3-b44d-2a09dfb5985d,5,Microglia,Microglia
3bb31c59-6328-4406-9312-f2188488438d,0,Astrocyte,Astrocyte
1caaf0f8-5bf2-4c1e-b07f-0e1334fca3da,4,Inhibitory,Inhibitory
85d76e5e-f544-44ce-b5d7-eb454ccf9a8d,3,Excitatory,Excitatory
513a49c0-e5a5-4e7b-b965-e0f58c08807c,4,Inhibitory,Inhibitory
39f30de1-5ea2-4726-a7d1-94f48d89a0e5,4,Inhibitory,Inhibitory
93d128f0-5548-4a43-bab9-24151beb34d0,4,Inhibitory,Inhibitory
2d32e8e0-6948-48f0-b261-fc6575d41285,0,Astrocyte,Astrocyte
718c7a04-042f-4dc3-9a0e-7df1930b6374,0,Astrocyte,Astrocyte
65fbdc08-061f-475c-b24e-c33eb40431a2,1,Endothelial 1,Endothelial
63d137c7-4e87-4427-9b48-b7568d382959,4,Inhibitory,Inhibitory
d3c043c3-b198-469b-955d-eb871dccc700,3,Excitatory,Excitatory
449d40ef-d749-4b1d-a4b8-e31700cb5e51,3,Excitatory,Excitatory
963810c9-b0d0-425f-8a10-447b1d7b38fc,3,Excitatory,Excitatory
4b9dafd8-895e-4a75-aee9-87ab0c157fe5,0,Astrocyte,Astrocyte
55573dcb-cd5f-4ad9-822e-a264395d0d6d,6,OD Immature 2,OD Immature
bad4bc9e-e7e2-4ee2-8ab4-1d27f72d89df,1,Endothelial 2,Endothelial
c0edeb3e-d518-4859-9117-b706d1a4f721,1,Endothelial 2,Endothelial
7c6cf991-7c60-469d-bc93-a53f30b4227d,1,Endothelial 2,Endothelial
dafe3076-156f-4219-b3c9-b46df22320c8,1,Endothelial 2,Endothelial
d56521fd-3922-4151-b9d5-46c90a7518ec,8,Pericytes,Pericytes
960bf08e-73b6-418d-8516-8fdb15b90b63,1,Endothelial 2,Endothelial
b8c79590-8251-4e09-ac6a-4bb27f594c68,8,Pericytes,Pericytes
30dfe17c-8846-4f35-850b-a8c355621a7d,0,Astrocyte,Astrocyte
2e39f96d-7528-442f-aae4-d9719678c56e,1,Endothelial 2,Endothelial
f841dbce-26ac-4982-bc0f-307765bc498f,0,Astrocyte,Astrocyte
940e7369-c8b9-4bc6-a79d-05de4425f48e,0,Astrocyte,Astrocyte
0e23e747-bc71-47b3-9033-852f9926c29e,1,Endothelial 1,Endothelial
098e6b3e-9d8c-45c2-930c-4051ebdf50fb,0,Astrocyte,Astrocyte
d0f245f7-3d5b-4d14-8b16-fe91cda3b2fa,1,Endothelial 2,Endothelial
1af4bde6-0d60-4ef8-a20a-121a927e476b,4,Inhibitory,Inhibitory
eeecbb96-b930-4b64-9963-b26b08a22cc1,1,Endothelial 2,Endothelial
361832c0-2f6c-46a3-bd9e-bc7f5e78fa58,0,Astrocyte,Astrocyte
26370220-4d9c-44db-b7fe-784de5ff4537,0,Astrocyte,Astrocyte
d149146b-a02c-4afa-9d59-c8b07a1b3de4,1,Endothelial 1,Endothelial
2d9f14d7-ee5c-433e-9b78-408c6cab6a5b,1,Endothelial 1,Endothelial
08443279-4b76-4ee0-b725-8f66575229a1,1,Endothelial 2,Endothelial
c677af8d-c992-4f4b-8e3c-13ade71ff51d,8,Pericytes,Pericytes
9d596a65-d80c-478f-9294-c26ac1cc669f,0,Astrocyte,Astrocyte
9334c1ec-523e-4e0c-9de1-46e971cce44e,0,Astrocyte,Astrocyte
b0ffcf0c-fc31-4ee5-86e7-2335b83934e7,0,Astrocyte,Astrocyte
2fc39378-a34b-4e7d-8f89-ad749df5d6c8,0,Astrocyte,Astrocyte
5df5c19a-6804-4bff-a219-0d87f9971b40,0,Astrocyte,Astrocyte
e7ba1881-8487-4658-a669-3c7decf900c6,0,Astrocyte,Astrocyte
4963b66c-9aee-461b-8771-3c6a738f659e,1,Endothelial 1,Endothelial
31bbbb64-1210-4879-89e1-15716d019140,0,Astrocyte,Astrocyte
318c6a7f-67ba-430d-9c84-c513f6c10635,0,Astrocyte,Astrocyte
a49267a8-c503-4fbf-ab44-7f856804b96a,3,Excitatory,Excitatory
beffc0a3-6003-41bc-9209-cb9507658a02,4,Inhibitory,Inhibitory
222cd620-8d54-4004-b8a4-2b4e0a700a60,3,Excitatory,Excitatory
d14b05fb-4c09-4e13-881f-9652ad6b014e,4,Inhibitory,Inhibitory
4dd0939d-ad21-4598-80ed-fce9b1a6c448,3,Excitatory,Excitatory
a61e97d9-7f88-4ac7-8235-f478c9bef7fb,4,Inhibitory,Inhibitory
e781a2e2-a2ea-4856-b18f-ea3cc3ee5dd1,3,Excitatory,Excitatory
46f2a6fa-5a81-44e6-999a-16fef60ac39c,7,OD Mature 2,OD Mature
4cfc468f-07da-4b8b-9d86-c5950ee09cd8,3,Excitatory,Excitatory
d80e733a-cd84-4f97-8328-d4363eabaf7b,3,Excitatory,Excitatory
ba3b4665-578d-47a1-8742-91740030dbbc,3,Excitatory,Excitatory
58517ac7-1a18-4d6e-a83d-00dcf2f89c88,0,Astrocyte,Astrocyte
43ffaf6e-6b1c-46f9-8068-64be1e176ba8,0,Astrocyte,Astrocyte
68a96d71-c416-4326-a278-4f7f24087ad5,3,Excitatory,Excitatory
1e66c5d2-8aeb-453a-98c8-01aeb8b1b974,3,Excitatory,Excitatory
73665d57-0c3b-41b2-8c38-1062c8417773,3,Excitatory,Excitatory
4ee155bb-8ca1-463f-8f9f-d52464dbcef0,3,Excitatory,Excitatory
e8dea9ac-710a-476f-b1b8-b857cd25071d,3,Excitatory,Excitatory
5274bd39-793d-46f0-a9b0-8dc2b8d3c037,6,OD Immature 1,OD Immature
7f3adf02-6383-4039-9d60-2f3f209e53b3,0,Astrocyte,Astrocyte
aeb514d6-c40e-48d2-aad9-cd42c898b3ab,3,Excitatory,Excitatory
6ce1f2f3-882c-4a28-a3b5-d45481d07d6c,3,Excitatory,Excitatory
1d365d63-13ee-434f-a86b-fdf423652417,3,Excitatory,Excitatory
1bf16dfb-c496-4995-babd-da66133aaec5,0,Astrocyte,Astrocyte
c1badcda-8901-466d-a38b-303b44b4cbf6,0,Astrocyte,Astrocyte
9165d606-8216-4321-af64-b60672d38102,3,Excitatory,Excitatory
c7646c1d-d0be-4cdc-a36a-a33e7b318433,3,Excitatory,Excitatory
efa268d5-a289-4274-9985-69fdd77e0c2a,4,Inhibitory,Inhibitory
9fa65f4f-4dba-47a4-8d88-b13624b49405,4,Inhibitory,Inhibitory
aece1f0f-363f-4392-ba0c-4e570ad550bd,1,Endothelial 1,Endothelial
4534b332-aa24-45a0-b3bc-d84a8317a76b,3,Excitatory,Excitatory
05546b6a-feb2-4fe6-ba18-1dbe259f28f9,3,Excitatory,Excitatory
cf20c71a-d58c-4ac1-a7ea-c6997ea2b625,3,Excitatory,Excitatory
cb083b80-0811-492a-8c39-49368858a81e,3,Excitatory,Excitatory
11f75f80-3d72-463c-9bad-c5a4c66f21f0,3,Excitatory,Excitatory
b8fd2ed4-1c77-46ae-8203-b683be7c4f19,0,Astrocyte,Astrocyte
a97ac7e3-acbc-431c-8e3f-a35bc4915915,1,Endothelial 1,Endothelial
6d19acf0-393f-4427-9a07-0802392126fd,7,OD Mature 1,OD Mature
248ebcb3-980e-4382-818d-79b955b556e1,6,OD Immature 1,OD Immature
38ba59c4-b7fa-4e89-ac62-c94fac04accd,3,Excitatory,Excitatory
d8cb6b41-96bc-4b47-9915-b5c5c2d2bf77,3,Excitatory,Excitatory
509a7ad9-d86f-48f7-bd7a-aa43d014e54f,6,OD Immature 1,OD Immature
a81012ff-1156-41bb-8afb-e038412f59b5,1,Endothelial 1,Endothelial
04e712a7-2426-4ffb-adc0-5408f95b1547,6,OD Immature 1,OD Immature
1bb4ad5c-81d8-4607-9a64-b5ce6c5f19da,4,Inhibitory,Inhibitory
ca280145-3803-4a28-be5c-fbf11ef18544,4,Inhibitory,Inhibitory
dc7e77d4-0393-489b-a966-695d1f7bbf3f,6,OD Immature 1,OD Immature
9d0bbf86-aa6e-4f51-99e9-92f081d6cf3e,3,Excitatory,Excitatory
983b0676-6579-4f57-907f-848a977274d8,4,Inhibitory,Inhibitory
c0c32513-b176-47db-96a3-bc063df57900,6,OD Immature 1,OD Immature
f0136d1c-3844-4aac-ac7b-5b8c8619aa2b,4,Inhibitory,Inhibitory
20f6ad20-157b-456b-afef-f3db8d3c60a3,4,Inhibitory,Inhibitory
a3792b7e-365d-4252-8a42-aba0c1d890b6,4,Inhibitory,Inhibitory
aa3f48ec-5ff8-4726-b20b-948822b5c9ad,0,Astrocyte,Astrocyte
3c1afc3a-78aa-43b8-a4fe-35abd41c4d72,0,Astrocyte,Astrocyte
9a511483-5601-4753-9368-bd27b0d94433,4,Inhibitory,Inhibitory
1e4aeafb-672a-43de-a6e9-7f48f4b571df,3,Excitatory,Excitatory
17f656b5-df23-46f7-a488-da732b7cb91d,4,Inhibitory,Inhibitory
62f3b062-f831-4a0f-9b06-413f8b681e3e,4,Inhibitory,Inhibitory
b0895006-0d7d-474a-b745-a7b7d014cb36,4,Inhibitory,Inhibitory
b281245c-9993-4960-b457-47d71cb7434c,3,Excitatory,Excitatory
6ab283ba-dea0-48ac-9e90-517b1844aebc,0,Astrocyte,Astrocyte
1f01bb98-aeab-4448-aec1-c8da7f9e1de3,4,Inhibitory,Inhibitory
f7acdf15-b98d-4ddf-82a9-40d0e931b319,1,Endothelial 1,Endothelial
39da6eaa-a41b-4328-b468-2dca3260c3f2,3,Excitatory,Excitatory
36a0f43b-de36-4d59-a187-68448d6cb3b9,0,Astrocyte,Astrocyte
7bde3b68-ea7e-4969-9f6c-c4a547bd37d6,3,Excitatory,Excitatory
3dab23e6-1c79-4cd2-a1e7-f112b57b2743,0,Astrocyte,Astrocyte
d56af347-b6e3-411d-9741-69383ec41b50,5,Microglia,Microglia
0fa9a851-9ba2-4a25-8e6d-336504b1ba7b,0,Astrocyte,Astrocyte
3dcbca5a-33ad-4c6f-9a2f-86ffd693db44,3,Excitatory,Excitatory
725dc245-66a0-4187-93c3-49e13a9d8079,3,Excitatory,Excitatory
a71d44e9-fffe-42c2-acb9-00b60ab2dae0,3,Excitatory,Excitatory
4f9f7d5f-60aa-4e8e-a2a3-007317cebce4,1,Endothelial 1,Endothelial
2106b824-110e-477e-b653-2d06339ac5d1,0,Astrocyte,Astrocyte
2d3fd373-b5bc-46c4-a8b8-1fead47085c6,3,Excitatory,Excitatory
00d99845-e9e8-4907-b3e7-2eaa1f4a679a,4,Inhibitory,Inhibitory
42d0e674-d260-4d99-a69d-3294bf13893d,3,Excitatory,Excitatory
2464ac28-5a50-4b22-82fd-235168dadb0d,4,Inhibitory,Inhibitory
8688e3ba-6117-42fe-9277-e805e788f587,1,Endothelial 1,Endothelial
42cc02cf-29d1-488b-b4ba-822cbd0cd6a5,4,Inhibitory,Inhibitory
0d29543c-ecff-488b-99bf-f8673794f430,7,OD Mature 2,OD Mature
52f32079-41b8-4e89-8c01-20293f29675d,1,Endothelial 1,Endothelial
985ce096-8945-410a-88a1-feead3b51569,3,Excitatory,Excitatory
b3fedc1f-76d9-48b9-a261-6a6a66bfd1a5,0,Astrocyte,Astrocyte
3d087c97-99ce-4d5f-8ac4-e6a102ffced9,3,Excitatory,Excitatory
9d4dfa68-875e-4a64-a885-e30aa9987f0c,3,Excitatory,Excitatory
8f2aa5d7-59eb-46d1-92b6-2e426c3d4025,0,Astrocyte,Astrocyte
83328c8d-cd07-4317-8caa-e43e2e841d7c,4,Inhibitory,Inhibitory
addd4732-8e5b-4be2-9a54-bee514c5a631,4,Inhibitory,Inhibitory
33645be1-fe91-4f88-85b3-ea10422e079d,3,Excitatory,Excitatory
80f2284e-b3a5-4aa7-bb3b-6d89601de0cc,3,Excitatory,Excitatory
cc20b4a4-c1cf-4459-9027-c6b4f154a5d6,4,Inhibitory,Inhibitory
68b9d6d6-c0d9-44a9-b967-fba71dbec5e2,3,Excitatory,Excitatory
76ef7db5-75c5-4aaa-864a-cb3d9756a867,0,Astrocyte,Astrocyte
f056cd27-f0bc-4855-ba7b-4d5a6433a548,7,OD Mature 1,OD Mature
f58e67f6-bb5c-42a8-ae33-56aee4133f03,7,OD Mature 2,OD Mature
4fe34ce9-5d91-4689-b131-1526ab797cff,4,Inhibitory,Inhibitory
856836bb-1453-4820-ba18-301d940dc661,4,Inhibitory,Inhibitory
f8241dcd-8dab-4a34-ac5b-edf1a589b807,6,OD Immature 1,OD Immature
0d28d3f5-ae7c-44c5-a150-c5c3b6512a81,4,Inhibitory,Inhibitory
f0cc2505-7927-44e6-9314-9a0a77ca5326,1,Endothelial 1,Endothelial
30e63aff-f96c-43d4-8c41-2c11b12bb003,3,Excitatory,Excitatory
390dbd74-b05c-4fc6-9154-ff685b0d3d9a,3,Excitatory,Excitatory
c2a4f099-7cd2-4275-89e9-3f45f27d444e,3,Excitatory,Excitatory
8939d5bc-ff44-4251-959b-4cf85846576b,3,Excitatory,Excitatory
068b568b-13f6-446a-8e1a-16adeeeaa889,3,Excitatory,Excitatory
36d4ea05-be12-43e9-8bc6-f801b12447e8,4,Inhibitory,Inhibitory
6c9946b4-b3d6-4c57-9996-0c1fc2c239cc,4,Inhibitory,Inhibitory
5fa4d14f-334a-41bc-bac8-ea41c53d537c,7,OD Mature 2,OD Mature
cdd427c1-74f8-48d4-96eb-5d77024796fc,5,Microglia,Microglia
970237e2-9a1a-4a56-b223-516120c863b0,0,Astrocyte,Astrocyte
177bac4a-0d3e-4638-843a-f33b7e638832,3,Excitatory,Excitatory
7e3a58a2-e12a-47c6-aa04-5771d3322bbf,1,Endothelial 1,Endothelial
02d92ede-8fce-445f-b041-7a53f93e6748,1,Endothelial 1,Endothelial
7df75fe2-0bef-4e2a-95cc-3082e438a65a,7,OD Mature 2,OD Mature
d6bad033-3f2c-4049-9da7-38596accdc9f,4,Inhibitory,Inhibitory
769cf25c-9604-4133-8649-4c35ae851e13,4,Inhibitory,Inhibitory
bb6eb4ad-b7a0-45e2-a1e7-a89856022190,1,Endothelial 1,Endothelial
02c4b2c4-ff11-415c-ac70-0c3f1683242a,3,Excitatory,Excitatory
a798d1b1-12b3-41fb-8f6a-910f3e94e045,3,Excitatory,Excitatory
eab18bb4-6b5f-4685-bd0b-57968ff05698,4,Inhibitory,Inhibitory
48f174d1-10f6-4c93-9c32-23becdce3a85,4,Inhibitory,Inhibitory
6f4b0265-1493-4136-9989-3a41e04d860e,1,Endothelial 1,Endothelial
6b584b7f-bc99-4887-a9eb-553a72e1ebe1,0,Astrocyte,Astrocyte
600263ba-633c-487e-9fd9-530571f5a1e0,5,Microglia,Microglia
16ccd7aa-a368-423b-ada0-431975c55267,4,Inhibitory,Inhibitory
3b2efd58-1e34-417f-8bc7-324c1aa2f4f3,7,OD Mature 2,OD Mature
4adfe555-93bb-4148-af6d-1f890b351a6d,3,Excitatory,Excitatory
868c0a16-7a61-42e9-baf3-6efbb084cc18,3,Excitatory,Excitatory
8ee25031-a8c4-4130-b27e-f7b127c4a02c,1,Endothelial 1,Endothelial
5caadbae-f53a-4aa7-9563-061c8c2fdd2c,0,Astrocyte,Astrocyte
6958aa0a-8008-46c7-a1d2-0073f173371b,0,Astrocyte,Astrocyte
93e28eb3-5b1c-41bc-abdb-e87972f3b179,3,Excitatory,Excitatory
4151a9cd-5404-49c7-8c30-0fedec065577,3,Excitatory,Excitatory
93f78145-cdbd-4d09-9a48-a67f0ccd5365,4,Inhibitory,Inhibitory
aa61eeff-1507-491b-985c-0bc88c28c5e8,7,OD Mature 2,OD Mature
20edeb7c-39e2-456b-9b3f-87a5405a3cae,3,Excitatory,Excitatory
01952948-81ce-4620-a425-974bb60f61fc,3,Excitatory,Excitatory
56a08225-1a2b-4dbe-9948-69f6281e7fa5,3,Excitatory,Excitatory
1b9252ec-b374-44a7-866c-2dd66c88436a,4,Inhibitory,Inhibitory
aaae9f1c-4095-4664-91b7-c7ce123727c7,4,Inhibitory,Inhibitory
47baf89a-40f5-441d-8515-d72375cf0bef,4,Inhibitory,Inhibitory
383cbaee-9c82-48fa-86e1-82a2a6068bb7,3,Excitatory,Excitatory
61461604-ee23-4672-aeb5-67a235e785a1,3,Excitatory,Excitatory
e301bc71-bf87-4b68-a909-5d1cc1197d20,0,Astrocyte,Astrocyte
